Gene_Id,padj,logFC
216090_x_at,0.225192,-0.5016617
201057_s_at,0.225253,-0.3041974
1566901_at,0.22528,0.6513171
1565714_at,0.22528,-0.4613376
244655_at,0.225442,-0.9345002
203966_s_at,0.225469,-0.2982498
212693_at,0.225469,0.3159965
1563532_at,0.225469,1.0669254
1559044_at,0.22547,-0.3219512
229274_at,0.225502,-0.3210714
210460_s_at,0.225502,0.3294668
1561938_at,0.225502,-1.1397333
217076_s_at,0.225502,1.5454072
201203_s_at,0.225502,0.9454408
220349_s_at,0.225502,-0.3867561
203911_at,0.225522,-0.7070249
1561962_at,0.22556,-1.3785538
229169_at,0.225624,-0.9640712
212884_x_at,0.225681,0.4209124
212300_at,0.225696,0.3284458
205921_s_at,0.225705,-0.890404
230835_at,0.225811,-0.8076065
202422_s_at,0.225811,0.4626664
206826_at,0.225811,-0.8487823
211085_s_at,0.225811,0.3575238
207741_x_at,0.225811,-1.3968687
239340_at,0.225811,-1.2800722
242701_at,0.225811,-0.3677665
228473_at,0.225811,-0.7625319
208868_s_at,0.225811,-0.6595627
232841_at,0.225811,-0.8070454
232098_at,0.225812,0.4781169
206527_at,0.225835,-1.1359659
214006_s_at,0.225836,0.3571892
215063_x_at,0.225836,-0.4676472
214994_at,0.225925,-0.4264402
217575_s_at,0.225995,-1.4089414
233628_at,0.225995,-1.4260603
242297_at,0.225995,-0.2383792
209090_s_at,0.226013,0.2981472
1554339_a_at,0.226181,-0.4255552
229781_at,0.226271,-1.1859569
208853_s_at,0.226271,0.3877
222331_at,0.226271,-1.1806383
212530_at,0.22636,0.2805141
204955_at,0.226382,-1.0526506
202230_s_at,0.226382,0.2646035
229482_at,0.226382,-0.7686638
233668_at,0.22649,-1.1037262
202624_s_at,0.226565,-0.2971569
202868_s_at,0.226597,0.754989
230178_s_at,0.22666,-0.4094984
206186_at,0.22666,-0.5258698
1564178_at,0.226718,-1.2271661
231368_at,0.226741,-0.5002296
240039_at,0.226741,-0.6418638
218072_at,0.226741,0.3570801
1557598_at,0.226741,-1.4160287
204730_at,0.226787,-1.0039697
218494_s_at,0.226817,0.4165697
224782_at,0.226872,-0.2120212
204147_s_at,0.226872,0.4252923
204993_at,0.226939,-0.8055067
237326_at,0.226978,0.9510811
237593_at,0.226978,1.2655011
1555553_a_at,0.226978,-0.6947182
214243_s_at,0.226993,-1.0835143
228435_at,0.227028,-0.464307
227862_at,0.227061,-1.2320109
200953_s_at,0.227076,0.6862921
237528_at,0.227076,-1.2813566
1561877_at,0.227081,-1.2335335
223024_at,0.227111,0.3118095
209654_at,0.227111,0.2555662
1569250_at,0.227111,0.5569926
236769_at,0.227159,-0.4991803
212039_x_at,0.227159,-0.2542081
207063_at,0.227159,-2.1550265
236688_at,0.227336,-0.6149692
237704_at,0.22735,-1.1858228
243980_at,0.22735,-1.2643314
226774_at,0.22735,-0.2990233
204031_s_at,0.227378,-0.2709335
237410_x_at,0.227426,-0.5865329
239416_at,0.227426,-1.0103894
1560296_at,0.227426,0.5417496
218016_s_at,0.227498,0.3265357
238496_at,0.227515,-0.4831427
237981_at,0.227531,1.114862
210833_at,0.227531,-1.5007904
208899_x_at,0.22757,-0.2701104
221798_x_at,0.22757,-0.225572
238252_at,0.2276,0.5075234
1563129_at,0.2276,0.5882552
206854_s_at,0.2276,0.3540102
201418_s_at,0.2276,0.8434957
202736_s_at,0.2276,0.3296168
240824_at,0.2276,-0.4627346
209375_at,0.2276,-0.3128893
206135_at,0.2276,-1.0997746
205122_at,0.2276,0.7192384
1554296_at,0.2276,-1.3959629
228322_at,0.2276,1.3090414
222153_at,0.2276,-0.9805951
1552680_a_at,0.2276,0.7304995
225455_at,0.227639,0.3737396
230097_at,0.227652,0.3850458
201390_s_at,0.227673,0.3431616
1556247_a_at,0.227673,-1.1375113
213981_at,0.227682,0.7973329
212299_at,0.227682,0.3079683
219485_s_at,0.227682,0.345206
207884_at,0.227682,-0.512351
233444_at,0.227682,1.062627
220289_s_at,0.227682,1.0046634
217000_at,0.227699,-1.030846
216576_x_at,0.227699,-1.6270782
230325_at,0.227706,-1.0997688
203901_at,0.227759,-0.5269427
216340_s_at,0.227765,-1.0185397
241713_s_at,0.227776,0.6322435
212384_at,0.227776,0.4970772
221718_s_at,0.227781,-0.3691343
243508_at,0.227871,-0.42283
202711_at,0.227872,-1.0547669
212500_at,0.227929,0.6479613
239354_at,0.227938,-0.5568479
1569482_at,0.227943,-0.5036382
211320_s_at,0.227965,0.7141286
1568902_at,0.227965,-1.3755139
205549_at,0.227993,1.5945558
229266_at,0.228017,-1.3617172
202161_at,0.228045,-0.5109996
202417_at,0.22808,0.2964087
243642_x_at,0.228144,-0.3561915
202663_at,0.228205,0.5028992
227522_at,0.228208,-1.3582115
1569960_at,0.228291,-1.0989703
212371_at,0.228291,0.2509561
1557389_at,0.228299,1.2865258
211655_at,0.228316,-1.284649
1561916_at,0.228358,-0.6229872
218981_at,0.228422,0.3100478
238528_at,0.228463,0.3543784
225177_at,0.228496,-0.6145702
230302_at,0.228515,0.6532206
241253_at,0.228515,-0.7428337
236697_at,0.228515,-1.2869887
238800_s_at,0.228515,-0.430701
1567245_at,0.228536,-1.0862949
222088_s_at,0.228536,0.6320777
238906_s_at,0.228557,0.5836249
208145_at,0.228611,-0.7668669
242383_at,0.228611,-0.5871861
1553478_at,0.228611,-1.0925913
244575_at,0.228622,-0.537259
1554541_a_at,0.228744,-0.5966712
218209_s_at,0.228744,0.4064272
236737_at,0.228744,-1.1426501
228354_at,0.228772,-0.5038872
242442_x_at,0.228772,-0.6267409
234823_at,0.228772,-1.378248
220317_at,0.228772,-1.0989241
226617_at,0.228772,-0.3268244
221930_at,0.228772,-0.7119064
220134_x_at,0.228799,0.323623
1568597_at,0.22885,0.4152079
227443_at,0.228855,0.4423661
1557639_at,0.228856,-0.5185369
210110_x_at,0.228856,0.2911237
212187_x_at,0.228913,-0.8613549
207849_at,0.228929,-1.4469995
202036_s_at,0.228929,-1.1552784
206304_at,0.228957,-0.6697979
1566504_at,0.228997,-0.5374681
1561266_at,0.22901,-0.9118162
207995_s_at,0.229023,-0.5536421
224235_at,0.229023,-0.9012743
202741_at,0.229078,-0.7438434
230122_at,0.229096,-0.355584
225159_s_at,0.229154,0.2896274
230043_at,0.229171,1.114819
214878_at,0.229171,-0.3283174
218329_at,0.229178,-0.2388456
233391_at,0.229185,-0.7083924
234649_at,0.229282,0.3063694
45687_at,0.229308,-0.2663363
1564192_at,0.229325,1.2780238
1553488_at,0.229329,-1.0801802
216974_at,0.229329,-1.227942
200094_s_at,0.229355,-0.2355224
220220_at,0.229362,-0.3647895
231580_at,0.229362,-1.0723047
201273_s_at,0.22946,0.2224016
1561202_at,0.229472,-0.910626
1552712_a_at,0.229521,0.8086557
1564429_at,0.22956,-0.610782
244212_at,0.229567,-0.6957692
223238_s_at,0.229664,0.2704417
1560566_at,0.229708,-1.2549156
209499_x_at,0.22971,-0.4863708
236440_at,0.22971,-0.9037105
205501_at,0.229719,0.6925313
1552515_at,0.229727,-1.0672159
214096_s_at,0.229732,0.3491173
244156_at,0.229732,-0.8336525
207977_s_at,0.229732,-0.9309878
238521_at,0.229732,-0.9864788
209470_s_at,0.229812,-0.8430524
210711_at,0.229821,0.6250103
240159_at,0.229821,-0.7959486
202465_at,0.229821,0.9897595
216509_x_at,0.229865,-0.5535993
225768_at,0.229899,-0.330254
233677_at,0.229899,-0.4984352
237946_at,0.229903,-0.8690861
222304_x_at,0.229903,-0.494681
205838_at,0.229903,-1.0906531
1553263_at,0.229937,0.8376769
1566865_at,0.229937,-1.2413898
218471_s_at,0.229937,-0.3039292
208079_s_at,0.229937,0.8798321
239542_at,0.229938,-0.9615236
226801_s_at,0.230063,0.261698
232296_s_at,0.230105,0.3698628
226902_at,0.230105,0.5462663
1568779_a_at,0.230112,1.0451753
210651_s_at,0.230112,0.8193988
216269_s_at,0.230112,1.1386665
221389_at,0.230199,-0.9686562
237637_at,0.230199,-0.57295
234561_at,0.230199,-1.0274527
238067_at,0.230199,-0.3942778
234841_x_at,0.230199,-0.4790404
206089_at,0.230212,-1.4157359
219617_at,0.230212,0.701569
210966_x_at,0.230212,-0.3107618
214628_at,0.23027,-0.8170896
233895_at,0.230285,-1.1258196
229125_at,0.230355,-1.0842005
1570352_at,0.230355,-0.5836533
218095_s_at,0.230355,0.3859909
203030_s_at,0.230355,-1.6281815
205092_x_at,0.230378,0.3723442
219941_at,0.230378,-0.4400616
230918_at,0.230378,-0.2929166
233105_at,0.230436,-0.4258643
214989_x_at,0.230443,-0.3558038
220260_at,0.230443,0.6862478
222808_at,0.23045,-0.3754283
238720_at,0.230498,-0.7807818
234844_at,0.230498,-0.7993483
242605_at,0.230559,1.0270489
212948_at,0.230563,-0.3564119
1561080_at,0.230563,-1.0812986
221287_at,0.230563,-0.4743064
237343_at,0.230634,-0.7479733
202387_at,0.230684,-0.4017868
1563743_at,0.230725,-0.7267238
242838_at,0.230728,-0.2950299
203918_at,0.230748,-0.3402138
1552472_a_at,0.230795,0.3376757
237561_x_at,0.230802,-0.4387934
1569730_at,0.230808,-0.9358888
213333_at,0.230881,-0.3445954
218513_at,0.230897,0.3694122
242875_at,0.23092,-0.2913372
225463_x_at,0.23092,-0.2977819
221220_s_at,0.23092,-0.3754993
1566596_at,0.23092,-1.0150062
206546_at,0.23092,-0.9843521
244854_at,0.230933,1.2468786
222420_s_at,0.230933,-0.2965235
241032_at,0.230963,-1.3217078
241756_at,0.230963,-0.2666833
211396_at,0.231079,-1.2851295
203140_at,0.231115,0.5386087
232048_at,0.231115,0.3573574
238022_at,0.231115,-1.1160198
206195_x_at,0.231121,-0.9295362
1559214_at,0.231157,-0.388894
233264_at,0.231157,-0.4425878
236668_at,0.231189,-0.3848862
232441_at,0.231189,-0.3003768
223781_x_at,0.231189,-0.7794768
237730_at,0.231189,-0.8337262
232420_x_at,0.231189,-0.3018542
215257_at,0.231189,-1.0554107
215329_s_at,0.23122,0.7872648
244199_at,0.231244,-0.7477883
202390_s_at,0.231244,-0.3779356
1568870_at,0.231244,-1.1425923
203480_s_at,0.231244,0.3047846
242944_at,0.231289,0.9585626
225426_at,0.231294,-0.3299476
219566_at,0.231294,1.1399794
214565_s_at,0.231294,-1.1150498
209622_at,0.231294,-0.2769734
235029_at,0.231294,1.1765724
224972_at,0.231386,0.3745816
213519_s_at,0.231427,-0.7224149
240621_at,0.231427,-0.428279
242080_at,0.231515,-0.3459825
242550_at,0.231546,0.4435871
203730_s_at,0.231583,0.2521856
203528_at,0.231583,-0.464522
232878_at,0.231585,-0.8297873
224131_at,0.231592,-1.1477293
222919_at,0.231606,0.7933989
235741_at,0.23162,-0.8439957
230366_at,0.231631,-1.5128132
1552775_at,0.231652,-1.088313
242006_at,0.231741,0.5129166
203225_s_at,0.231771,-0.4021991
240903_at,0.231771,-0.9492521
216689_x_at,0.231771,-0.3677339
221768_at,0.231842,-0.3480467
202491_s_at,0.231862,0.2527752
244416_at,0.231922,-1.0320519
209750_at,0.231972,-0.4186968
220623_s_at,0.232049,-0.6865105
228480_at,0.232049,-0.5219895
234042_at,0.232049,-0.4405851
201950_x_at,0.232068,0.2830244
216107_at,0.232068,-0.5864412
222249_at,0.232086,-0.5149956
212652_s_at,0.232096,-0.3147485
212089_at,0.232096,0.4998098
1563149_at,0.232128,-1.2629931
225685_at,0.232128,0.561148
203037_s_at,0.232135,-0.69741
210130_s_at,0.232135,-0.8568524
210053_at,0.232144,0.4121581
243577_at,0.232146,-0.5559479
1557684_at,0.232146,0.4819997
236201_at,0.232166,-0.6453377
212779_at,0.232203,-0.3857646
1553673_at,0.232203,1.0971368
223051_at,0.232203,0.3748043
219798_s_at,0.232238,0.2286046
217193_x_at,0.232246,-1.0994063
242766_at,0.232256,0.5878039
223919_at,0.232275,-0.5610827
210109_at,0.232302,-0.3964865
202639_s_at,0.232312,-0.938457
232288_at,0.232312,-0.5148558
231683_at,0.232429,-0.6578305
208262_x_at,0.232477,-1.1463786
229904_at,0.232511,-0.5125324
223484_at,0.232558,-0.8353986
207873_x_at,0.232572,-1.030015
1562861_at,0.232652,-0.4282065
239507_at,0.232652,-1.3122328
240831_at,0.232652,-0.6737648
1552327_at,0.232652,-0.6209388
1566178_x_at,0.232652,-1.3293186
238145_at,0.232652,-0.4081294
204005_s_at,0.232652,0.4514096
206223_at,0.232653,-0.7241944
240876_x_at,0.232653,1.0134702
216315_x_at,0.232653,0.5234549
222343_at,0.232653,0.6332167
219843_at,0.232653,-0.3979502
217202_s_at,0.232673,-0.6353009
1561251_at,0.232702,-1.1071016
1558164_s_at,0.232718,0.5535211
207794_at,0.232718,-1.0891068
209267_s_at,0.232718,0.7787625
222468_at,0.232718,-0.2976148
223274_at,0.232718,0.5292622
201624_at,0.232718,0.3855157
211851_x_at,0.232718,0.4297446
219352_at,0.232729,-0.6281858
207600_at,0.232729,-1.0881469
1553274_a_at,0.232742,0.3459578
228077_at,0.232742,0.3842883
223188_at,0.23275,0.66316
234921_at,0.232801,-0.4497296
202635_s_at,0.232801,0.3528715
218393_s_at,0.232805,0.3895761
1561884_at,0.23285,-0.3472357
220707_s_at,0.23285,-0.9798768
1569053_at,0.232866,0.4447685
201411_s_at,0.23294,-0.4215036
233515_at,0.233065,-0.4464845
1561294_a_at,0.233071,-1.0989248
242767_at,0.233135,0.6844877
230353_at,0.233135,-0.4037561
234767_at,0.233135,-1.1734484
203588_s_at,0.233138,0.5494723
226608_at,0.233151,0.3901178
1559655_at,0.233164,0.9240172
205820_s_at,0.233193,-2.1297676
233372_at,0.233193,-0.467399
1564144_at,0.233197,-0.9704074
207583_at,0.233331,-1.1125774
211269_s_at,0.233333,1.0115812
213153_at,0.233339,0.4696223
234525_at,0.233339,1.2775886
232836_at,0.233358,-1.2728176
208135_at,0.233358,-0.7383785
230966_at,0.233358,0.9420875
1560888_x_at,0.233358,-0.4110919
216441_at,0.233401,-1.2453854
242032_at,0.233424,-0.4502261
241818_at,0.233433,-0.3559572
226444_at,0.23358,0.5480354
208106_x_at,0.23358,-0.8709272
202882_x_at,0.233587,0.3378827
222616_s_at,0.233645,-0.305351
218104_at,0.233645,0.4015999
1557079_at,0.233713,1.524966
239449_at,0.233718,0.3704838
208540_x_at,0.233721,0.6382301
1555620_a_at,0.233721,-0.6854087
211426_x_at,0.233721,-0.6598756
213298_at,0.233721,-0.6351968
224565_at,0.233721,-0.3790293
241570_at,0.233721,-0.5707831
214161_at,0.233732,1.2303407
229888_at,0.233732,-0.531408
1563074_at,0.233732,-1.0588407
219728_at,0.233761,-1.8075434
223371_s_at,0.233841,-0.528105
226932_at,0.233864,0.5582455
214515_at,0.233864,-0.9071119
1561303_at,0.233864,-1.0690805
220899_at,0.233864,-0.8324713
221747_at,0.233864,0.7667234
1553321_a_at,0.233864,-0.538908
229181_s_at,0.233911,0.41034
221079_s_at,0.233911,0.4969042
237913_at,0.233911,-0.7441142
211118_x_at,0.233911,-1.2489206
232293_at,0.233928,-0.2976205
217284_x_at,0.233958,-0.8474679
224566_at,0.233962,-0.5190521
227828_s_at,0.233988,0.8970457
225272_at,0.233988,-0.3635019
201512_s_at,0.234003,0.3129023
244425_at,0.234122,-0.4254914
203105_s_at,0.234166,0.2822557
232653_at,0.234177,0.4306983
209302_at,0.234234,0.3067718
1564229_at,0.234234,-0.8564648
205224_at,0.234242,0.4486809
1560378_at,0.234242,-1.3149289
227367_at,0.234242,0.5742239
237531_at,0.234242,-0.9759076
202072_at,0.234247,0.3543091
204551_s_at,0.234352,-1.0896151
219844_at,0.234374,-0.3582464
1561880_a_at,0.234386,-1.1371407
1559362_at,0.234392,-0.4060075
1569700_s_at,0.234394,-0.9862152
221046_s_at,0.234457,-0.2348322
1553934_at,0.234465,-1.1281127
218853_s_at,0.234466,0.4325874
207310_s_at,0.234471,-1.0740185
223996_s_at,0.234482,0.4174188
222241_at,0.234522,-0.9179634
242522_at,0.234573,1.6292063
1552364_s_at,0.234573,0.462283
200726_at,0.234573,-0.2207405
205578_at,0.234573,0.7275282
215600_x_at,0.234593,-0.3206879
233842_x_at,0.234718,0.4348896
203007_x_at,0.234718,0.2976897
225228_at,0.234718,-0.3712345
240369_at,0.234718,0.7004901
231973_s_at,0.234718,0.2803413
213595_s_at,0.234718,-0.4884036
209971_x_at,0.234718,0.4663727
223437_at,0.234718,-0.5181645
223080_at,0.234729,-0.3423817
214697_s_at,0.234752,0.5338532
234524_at,0.234949,-1.2623252
213441_x_at,0.234949,-1.0258236
219272_at,0.234949,0.9368565
209704_at,0.234972,0.2557441
214577_at,0.235027,0.8961308
1563190_at,0.235027,-1.3175298
230152_at,0.235027,-0.3129036
210705_s_at,0.235027,-0.3533483
1564021_at,0.235027,-0.75095
220525_s_at,0.235027,0.3332047
206035_at,0.235027,-0.5488313
1565612_at,0.235077,-0.6958839
227869_at,0.235077,-0.2641936
219418_at,0.235102,-0.3394639
1565978_a_at,0.235102,-0.4004356
223201_s_at,0.235214,-0.5509607
232977_x_at,0.235245,-0.3643637
230802_at,0.235266,-0.7266259
215220_s_at,0.235334,0.4432092
209653_at,0.23555,0.3525563
235099_at,0.235576,-0.4930041
48031_r_at,0.235576,-0.6463955
208522_s_at,0.235576,-1.0034083
214788_x_at,0.235579,-0.7005289
210749_x_at,0.235616,-0.4490108
233075_at,0.235677,-1.1479095
1553340_s_at,0.235677,-1.0153494
237621_at,0.235682,-0.9406798
220577_at,0.235722,-0.6493891
239552_at,0.23577,-1.1887704
209787_s_at,0.235808,0.2997151
214560_at,0.235808,0.4971716
238370_x_at,0.235808,-0.8174336
206118_at,0.235865,-0.4630586
242822_at,0.235908,-0.8484726
242183_at,0.235933,-1.2746149
227888_at,0.235933,-0.8522884
239810_at,0.235933,1.1066155
218020_s_at,0.235933,0.254989
214718_at,0.235933,-0.2892341
221897_at,0.235933,-0.3592778
204974_at,0.235933,-0.6920053
211706_s_at,0.235933,0.9693889
227614_at,0.235933,1.4785429
241854_at,0.235951,-0.4977493
233192_s_at,0.236001,-0.4419521
203204_s_at,0.236081,-0.3228164
238007_at,0.236081,-0.3943739
215960_at,0.236084,-1.1056745
218348_s_at,0.236133,0.247056
203830_at,0.236139,0.4740783
204948_s_at,0.236177,-0.5520496
203976_s_at,0.236191,0.653692
1557984_s_at,0.236291,0.4312285
221739_at,0.236291,-0.3933885
1553528_a_at,0.236461,0.3884885
221171_at,0.236476,-0.6258406
232838_at,0.236482,-1.191239
230667_at,0.236482,-0.4247572
1552506_at,0.236518,-0.9164873
1565895_at,0.236527,-1.1400669
208869_s_at,0.23653,-0.6320216
211933_s_at,0.23659,0.3123739
205818_at,0.236608,-1.0085836
231145_at,0.236627,1.6435924
217189_s_at,0.236679,-0.3425151
217510_at,0.236702,-1.0270698
240204_at,0.236702,-0.5827619
208834_x_at,0.236702,-0.211758
1559893_at,0.236702,0.6630954
1569856_at,0.236794,-0.5868155
243913_at,0.236813,-0.7242858
220497_at,0.236813,-0.6914904
219194_at,0.236817,-0.5260485
237634_at,0.236897,1.0953756
211686_s_at,0.236897,0.330497
226573_at,0.236897,-1.0310464
221404_at,0.236897,-0.4924479
234415_x_at,0.236897,-0.8594526
218578_at,0.236897,0.4015907
240160_x_at,0.236902,-0.8194966
225525_at,0.23693,-0.2579519
1556240_at,0.236942,-0.3416403
214522_x_at,0.237005,0.601436
1560038_at,0.23706,-1.1589702
200829_x_at,0.237221,0.2843573
206375_s_at,0.237221,1.041935
221130_s_at,0.237242,-0.7140876
244668_at,0.237243,-0.6165868
234186_at,0.237294,-0.8628285
244574_at,0.237322,1.0156507
225075_at,0.237395,0.4604635
210934_at,0.237395,-1.0124417
203407_at,0.23743,0.5422482
218719_s_at,0.237433,0.409653
207939_x_at,0.237433,0.3133428
209521_s_at,0.237598,0.7071869
235676_at,0.237598,-1.0699262
230036_at,0.237598,-0.550539
228902_at,0.237598,0.3518724
226227_x_at,0.237598,0.5329875
239959_x_at,0.237598,-0.6119844
211217_s_at,0.237598,-1.0051344
218686_s_at,0.237598,0.3302671
227407_at,0.237646,-0.33625
209732_at,0.237678,0.5085467
221711_s_at,0.237678,0.2868206
215787_at,0.237678,1.1548517
236457_at,0.237678,-0.6346319
242978_x_at,0.237704,-0.4902384
221350_at,0.237749,0.919073
226690_at,0.237829,-0.523867
219211_at,0.237849,-0.6448369
226261_at,0.237849,-0.4185962
235052_at,0.23788,0.562835
1554262_s_at,0.237915,0.9967444
219442_at,0.237962,-0.443724
234031_at,0.237962,-0.8737353
204822_at,0.238049,0.774693
206868_at,0.238067,-0.3995411
230420_at,0.238184,-1.0978624
236260_at,0.238255,-1.0098161
239708_at,0.238255,1.4043817
233746_x_at,0.238255,0.4022058
214486_x_at,0.238299,0.3371095
228789_at,0.238331,-0.380511
243527_at,0.23839,-0.3649741
232525_at,0.238392,-0.6758952
243065_at,0.238392,-0.3818788
226289_at,0.238436,0.402953
217027_x_at,0.238456,0.3463327
243941_at,0.23847,-0.3757307
231607_at,0.23847,-0.8636879
232573_at,0.23851,0.7521127
216135_at,0.238516,-0.3708897
221164_x_at,0.238584,-0.8472185
241732_at,0.238584,0.3425159
215760_s_at,0.238584,0.8967733
1554085_at,0.238584,0.3552798
214199_at,0.238631,-1.2379774
225838_at,0.23867,0.3221758
222363_at,0.238672,-1.0101828
231347_at,0.238766,0.8897364
1553728_at,0.238766,-0.3876746
205742_at,0.238766,0.7174077
213847_at,0.238766,1.0403752
209741_x_at,0.238784,-0.3108985
241122_s_at,0.238863,-1.497807
238565_at,0.238863,0.307832
203938_s_at,0.238865,-0.2992162
230041_at,0.238865,-1.1220129
214603_at,0.238878,1.8636291
209757_s_at,0.238888,-1.1011077
202883_s_at,0.238888,-0.3862076
201890_at,0.238888,0.7707899
200727_s_at,0.238939,0.295168
1569724_at,0.238939,0.8999795
205382_s_at,0.238939,-1.0542968
229374_at,0.238958,0.6672471
202393_s_at,0.239031,0.3343778
222216_s_at,0.239031,0.334869
234925_at,0.239036,-1.040851
