Gene_Id,padj,logFC
206679_at,0.5618,-0.7111501
211677_x_at,0.5618,-0.3922338
204824_at,0.5618,-0.598585
207184_at,0.5618,-0.5186097
215154_at,0.5618,-0.8634448
210463_x_at,0.5618,0.615837
214064_at,0.5618,-0.5972352
214389_at,0.5618,0.9521231
214337_at,0.5618,-0.6623007
209245_s_at,0.5618,-0.4035654
217196_s_at,0.5618,0.6171513
221467_at,0.5618,-0.6498381
206012_at,0.5618,0.7306725
206959_s_at,0.5618,-0.549891
205375_at,0.5618,-0.7885012
216526_x_at,0.5618,0.4420691
207263_x_at,0.5618,0.7744865
207964_x_at,0.5618,-0.7681208
220888_s_at,0.5618,-0.9415678
208928_at,0.5618,-0.4236044
221376_at,0.5618,0.3614343
204379_s_at,0.5618,0.5573962
204608_at,0.5618,-0.8072342
207693_at,0.5618,-0.4629447
201804_x_at,0.5618,0.975427
201991_s_at,0.5618,0.4337304
222052_at,0.5618,-0.5119954
210765_at,0.5618,-0.7138911
215449_at,0.5618,-0.4571408
203866_at,0.5618,-0.6858228
200689_x_at,0.5618,0.8494786
206312_at,0.5618,-0.5682977
201431_s_at,0.5618,-0.5579933
221714_s_at,0.5618,-0.4131854
211964_at,0.5618,-0.4402811
216687_x_at,0.5618,-0.4934667
215254_at,0.5618,-0.8703934
210132_at,0.5618,-0.4047788
216737_at,0.5618,0.7134
201668_x_at,0.5618,-0.90991
213373_s_at,0.5618,-0.6801763
204274_at,0.5618,0.8483323
206155_at,0.5618,-0.6712816
202700_s_at,0.5618,-0.5417615
219124_at,0.5618,-0.837088
204513_s_at,0.5618,-0.3840901
216832_at,0.5618,-0.9070588
221072_at,0.5618,-0.3298468
206419_at,0.5618,-0.6362509
219482_at,0.5618,0.6281024
213055_at,0.5618,-0.523608
208623_s_at,0.5618,0.4010214
205833_s_at,0.5619,-0.4237077
210376_x_at,0.562,0.6064717
209391_at,0.562,0.4620784
200994_at,0.562,0.4068597
212277_at,0.562,-0.3962228
202570_s_at,0.562,0.690786
211473_s_at,0.562,-0.6162011
202136_at,0.562,0.3979774
216056_at,0.562,-0.4128172
221707_s_at,0.562,0.8650548
212283_at,0.562,0.8939393
219946_x_at,0.562,-0.4918407
217088_s_at,0.562,0.7406214
202268_s_at,0.562,1.4692083
201053_s_at,0.562,0.3649186
212368_at,0.562,1.0423513
206274_s_at,0.562,0.6572892
212110_at,0.562,-0.7858002
205255_x_at,0.562,0.428265
208039_at,0.562,-0.4294839
221721_s_at,0.562,-0.6980219
218647_s_at,0.562,0.4054602
220395_at,0.562,-0.3624194
203717_at,0.562,-0.7885163
217549_at,0.562,0.4379756
208611_s_at,0.5625,-0.4460029
219863_at,0.5627,-0.4282854
218087_s_at,0.5627,-1.4676339
320_at,0.5627,-0.4934793
214591_at,0.5627,-0.7585949
207165_at,0.5628,0.7561773
221478_at,0.5628,0.8448835
211720_x_at,0.5628,0.5872049
206958_s_at,0.5628,0.4779913
204086_at,0.5628,-0.7936737
217642_at,0.5628,-0.4785124
203827_at,0.5628,0.6247209
208576_s_at,0.5628,-0.45135
211825_s_at,0.5628,-0.7260239
219845_at,0.5628,-0.6478767
212612_at,0.5628,0.4031191
219647_at,0.5628,-0.7066471
215661_at,0.5628,-0.633078
205207_at,0.5628,-0.5368487
222299_x_at,0.5629,-0.9140917
212423_at,0.563,-0.4730119
205214_at,0.563,-0.7916011
218389_s_at,0.563,0.5044882
209983_s_at,0.563,-0.8569167
201681_s_at,0.563,0.5592989
89977_at,0.563,-0.6670917
203173_s_at,0.563,0.7536626
210414_at,0.563,-0.6534938
219158_s_at,0.563,0.8785827
210120_s_at,0.563,-0.4823264
210087_s_at,0.563,-0.4162983
215550_at,0.563,-0.764015
221798_x_at,0.563,0.5326478
208405_s_at,0.563,0.6354779
203480_s_at,0.563,0.4291413
219378_at,0.563,0.8358168
213897_s_at,0.563,0.5564434
213171_s_at,0.563,-0.4326194
201267_s_at,0.563,0.867017
207852_at,0.563,-0.454296
204988_at,0.563,0.6280205
219011_at,0.563,-0.3731021
205830_at,0.563,1.184476
207317_s_at,0.563,-0.8887356
201593_s_at,0.5633,1.0617941
203937_s_at,0.5633,-0.6432818
210396_s_at,0.5634,0.4723274
221860_at,0.5638,0.4585353
221310_at,0.5638,-0.5484558
206709_x_at,0.5638,0.4945603
206352_s_at,0.5638,-0.4459272
218639_s_at,0.5638,-0.5353585
208522_s_at,0.5638,-0.58885
210829_s_at,0.5638,-0.3966252
209018_s_at,0.5645,-0.6778562
218214_at,0.5646,0.8856862
212926_at,0.5646,-0.8461002
211840_s_at,0.5652,-0.5271079
216912_at,0.5653,0.4661042
208764_s_at,0.5653,1.30067
216498_at,0.5653,-0.8570727
212840_at,0.5653,0.3898737
209237_s_at,0.5653,-0.6451903
205982_x_at,0.5653,-0.5650623
219347_at,0.5653,-0.5200463
218261_at,0.5653,0.7776777
204118_at,0.5653,-0.3974257
212484_at,0.5653,-0.4953544
211648_at,0.5653,0.6823868
219736_at,0.5653,0.6799043
209285_s_at,0.5653,0.4755961
214225_at,0.5653,-0.4420296
209478_at,0.5653,-0.4160169
206314_at,0.5653,-0.6685415
211552_s_at,0.5653,-0.4465565
215727_x_at,0.5653,-0.7287749
220434_at,0.5653,0.3912552
200607_s_at,0.5653,-0.4767643
217159_x_at,0.5653,-0.3533381
220601_at,0.5653,-0.4975401
203323_at,0.5653,-0.8136584
200064_at,0.5653,0.4086026
219211_at,0.5653,-0.5271899
205117_at,0.5653,0.40521
204392_at,0.5653,-1.0641527
215502_at,0.5653,-0.5654142
216047_x_at,0.5653,-0.6833528
200733_s_at,0.5653,0.465948
204457_s_at,0.5653,-0.7752877
205349_at,0.5653,-0.4507357
202204_s_at,0.5653,-0.725228
221645_s_at,0.5653,1.4519888
217900_at,0.5653,1.1688267
206116_s_at,0.5656,0.379294
201310_s_at,0.5656,0.4351005
220173_at,0.5656,-0.5296514
203138_at,0.5657,0.5167421
205510_s_at,0.5659,1.1580914
221562_s_at,0.5659,-0.6405695
212126_at,0.5659,0.4657753
209110_s_at,0.5659,0.5229173
202273_at,0.5659,-0.4731581
221651_x_at,0.5659,0.8938464
220442_at,0.5659,-0.5563344
201294_s_at,0.5659,0.7134765
217867_x_at,0.5659,-0.7421044
210311_at,0.5659,-0.8762095
216370_s_at,0.5659,-0.3452163
219364_at,0.5659,-0.521103
213200_at,0.5659,-0.6758486
222212_s_at,0.5659,0.9961242
202735_at,0.5659,0.6000091
206593_s_at,0.5659,-0.3616289
210572_at,0.5659,-0.369146
220145_at,0.5659,-0.5831725
211594_s_at,0.5659,0.4166179
216364_s_at,0.5659,-0.5589694
217350_at,0.5659,-0.7097386
207213_s_at,0.5659,-0.859207
215343_at,0.5659,-0.6693814
204567_s_at,0.5659,0.5567479
219370_at,0.5659,-0.732231
217355_at,0.5659,0.7426624
219740_at,0.5659,0.4023138
208520_at,0.5659,-0.5742816
221551_x_at,0.5659,-0.4638363
220236_at,0.5659,-0.5807381
205050_s_at,0.5659,-0.3936856
218888_s_at,0.5659,0.5042367
203263_s_at,0.5659,-0.5028651
222292_at,0.5659,1.0773384
207818_s_at,0.5659,-0.7542201
218324_s_at,0.5659,-0.6945519
200677_at,0.5659,0.4102363
209750_at,0.5659,0.5611132
218667_at,0.5659,-0.4343118
206277_at,0.5659,-0.3613091
220009_at,0.5659,-0.4224802
202427_s_at,0.5659,0.4218313
212647_at,0.5659,-0.6846009
218456_at,0.5659,-0.5283623
208598_s_at,0.5659,-0.3989662
204991_s_at,0.5659,-0.5107566
200978_at,0.5659,1.0905675
215374_at,0.5659,0.5814941
201784_s_at,0.566,0.8143307
205007_s_at,0.566,-0.6548467
37079_at,0.5662,-0.39797
216564_at,0.5663,-0.6110526
215948_x_at,0.5663,-0.3655135
215486_at,0.5666,-0.6268423
215882_at,0.5666,-0.9240971
201691_s_at,0.567,1.1984357
216467_s_at,0.567,-0.8660312
210880_s_at,0.567,-0.9176124
210103_s_at,0.567,-0.4001501
218777_at,0.567,-0.4587774
222029_x_at,0.567,0.7371001
210049_at,0.567,-0.5497837
220032_at,0.567,-0.4915924
221335_x_at,0.5676,-1.0243141
215267_s_at,0.5676,-0.404644
214188_at,0.5676,0.6277193
217155_at,0.5676,-0.5470517
218760_at,0.5677,-0.7639779
214052_x_at,0.5677,-0.7365563
217682_at,0.5677,0.8460114
201212_at,0.5677,-0.5544555
211649_x_at,0.5677,-0.5579693
220697_at,0.5677,-0.3947964
206169_x_at,0.5677,0.5367534
211587_x_at,0.5677,-0.4182387
206505_at,0.5677,-1.0591827
200991_s_at,0.5677,-0.3420076
209129_at,0.5677,0.5510559
219196_at,0.5677,-0.4370331
208265_at,0.5679,-0.6258306
221527_s_at,0.568,0.3448968
207618_s_at,0.5681,-0.5094636
210912_x_at,0.5681,-0.3408025
206117_at,0.5681,-0.8750229
220784_s_at,0.5681,-0.4255484
205432_at,0.5681,-0.7897994
221980_at,0.5683,-0.6412149
217432_s_at,0.5686,-0.3709042
220943_s_at,0.5686,-0.5280943
201800_s_at,0.5687,-0.5944364
202606_s_at,0.5689,0.6386854
200006_at,0.5689,0.4765814
221196_x_at,0.5689,0.4807943
201107_s_at,0.5689,-0.5892003
206288_at,0.5689,-0.441142
218188_s_at,0.5689,-0.5553914
208717_at,0.5689,-0.4239153
207233_s_at,0.5689,-0.362985
213775_x_at,0.5689,0.6502281
221700_s_at,0.5689,0.9845346
202083_s_at,0.5689,-0.3448912
206192_at,0.5689,-0.4749988
209712_at,0.5689,-0.4585758
207999_s_at,0.5689,-0.4540989
220950_s_at,0.5689,-0.4145723
203050_at,0.5689,0.6557026
210389_x_at,0.569,-0.4482785
208018_s_at,0.569,0.6634054
218325_s_at,0.569,0.4784648
213376_at,0.569,0.4288593
222290_at,0.5693,-0.4252416
206193_s_at,0.5693,-0.3845639
208353_x_at,0.5693,-0.8015459
205077_s_at,0.5693,0.3461595
210874_s_at,0.5693,0.521235
219477_s_at,0.5693,0.6124375
203539_s_at,0.5693,-0.706003
213706_at,0.5693,-0.9207045
212020_s_at,0.5693,-0.4170557
37965_at,0.5693,0.3960873
218459_at,0.5693,0.433283
207017_at,0.5693,0.5723537
207349_s_at,0.5693,-0.473155
215037_s_at,0.5695,-0.3984962
221184_at,0.5695,0.6846135
213626_at,0.5695,0.6250127
201026_at,0.5695,-0.5683589
209266_s_at,0.5695,-0.9214146
205084_at,0.5695,-0.8537331
209555_s_at,0.57,-1.6774235
207675_x_at,0.57,-0.3698744
209623_at,0.57,0.7196069
208226_x_at,0.57,-0.4290728
216518_at,0.57,-0.4368777
220905_at,0.57,0.7133282
215892_at,0.5702,0.4993868
200995_at,0.5702,0.341211
205664_at,0.5702,1.0142595
200957_s_at,0.5702,0.4786484
210258_at,0.5702,0.7024958
216375_s_at,0.5702,-0.7300501
208812_x_at,0.5702,0.5504838
220458_at,0.5702,-0.4505916
212514_x_at,0.5703,0.4691591
207629_s_at,0.5703,-0.9087975
215429_s_at,0.5703,-0.4606208
213454_at,0.5704,-0.6330456
214817_at,0.5704,-0.3429358
206733_at,0.5711,-0.6859698
203750_s_at,0.5711,-0.6380605
200903_s_at,0.5711,0.5255739
216210_x_at,0.5712,0.6414669
212856_at,0.5712,0.3440928
215095_at,0.5714,-0.3538112
221166_at,0.5714,-0.4945415
203872_at,0.5714,-0.4976781
203642_s_at,0.5714,-0.4843416
203608_at,0.5714,-0.515599
215742_at,0.5714,-0.468195
202237_at,0.5714,-0.3600956
201458_s_at,0.5714,1.0539087
41037_at,0.5714,-0.8705434
209045_at,0.5714,0.96354
206102_at,0.5714,0.8288877
209332_s_at,0.5714,0.348525
46947_at,0.5714,0.5991381
218942_at,0.5714,0.4989241
216859_x_at,0.5714,0.5029636
221685_s_at,0.5714,0.6257591
221209_s_at,0.5714,-0.5270231
212387_at,0.5714,-0.6796526
200815_s_at,0.5714,0.5186897
219121_s_at,0.5714,-1.0574843
216171_at,0.5714,-0.3582997
205634_x_at,0.5714,-0.4540673
210978_s_at,0.5714,-0.5084858
212028_at,0.5716,0.7514573
218823_s_at,0.5717,1.1781834
215531_s_at,0.5717,-0.513287
220189_s_at,0.5717,-0.3979593
217927_at,0.5717,0.3999313
207529_at,0.572,-0.5005398
207414_s_at,0.5722,-0.4797454
207218_at,0.5722,-0.3591564
219985_at,0.5723,-0.7603618
219302_s_at,0.5725,-0.5035844
207082_at,0.5725,-0.4474959
215594_at,0.5725,0.5240033
206589_at,0.5725,-0.4621919
203529_at,0.5725,0.6464027
217982_s_at,0.5725,0.4099339
208473_s_at,0.5725,-0.5535076
219675_s_at,0.5725,-0.4526545
209632_at,0.5725,0.425236
209900_s_at,0.5725,-0.477071
209136_s_at,0.5725,-0.3926476
54051_at,0.5725,0.6019048
211078_s_at,0.5725,0.7085074
220490_at,0.5729,-0.5795784
209151_x_at,0.5729,-0.6279476
204832_s_at,0.5729,0.4274537
207111_at,0.5729,-0.488541
40612_at,0.5729,0.3518426
221753_at,0.5729,-0.5019859
222207_x_at,0.5729,0.3978241
215161_at,0.5729,-0.4931162
205846_at,0.5729,-0.4564485
216111_x_at,0.5729,0.6392636
203326_x_at,0.5731,-0.4624823
217934_x_at,0.5731,-0.8528
221896_s_at,0.5731,0.5505979
216291_at,0.5732,-0.4973855
212942_s_at,0.5732,-0.4755935
213428_s_at,0.5732,-0.5679212
207576_x_at,0.5732,0.6710486
216162_at,0.5733,-0.4561197
221929_at,0.5734,-0.5760542
220374_at,0.5734,0.9786596
209308_s_at,0.5736,0.5234478
211030_s_at,0.5736,-0.492483
215036_at,0.5736,-0.5159003
209275_s_at,0.5736,0.5783796
204515_at,0.5736,-0.5519469
205738_s_at,0.5736,-0.5283275
210492_at,0.5736,0.5864696
203291_at,0.5736,-0.3960725
209909_s_at,0.5736,0.7995097
212228_s_at,0.5736,0.4257987
201807_at,0.5736,0.4164281
201062_at,0.5736,-0.3709467
218126_at,0.5736,-0.4399425
216569_at,0.5736,0.4553851
218756_s_at,0.5736,-0.4655388
205367_at,0.5736,0.5394588
215949_x_at,0.5736,-0.5634237
202994_s_at,0.5736,-0.5779784
201116_s_at,0.5736,0.5768361
201560_at,0.5736,0.8023132
219293_s_at,0.5736,0.3596981
222092_at,0.5737,-0.379194
206340_at,0.5737,-0.7631871
221298_s_at,0.5742,-0.470639
213516_at,0.5743,-0.5363595
214602_at,0.5744,-0.4857152
209835_x_at,0.5745,-0.535584
206614_at,0.5745,-0.51019
203311_s_at,0.5745,-0.3353525
215551_at,0.5745,-0.3920482
218598_at,0.5745,1.2521889
211788_s_at,0.5745,-0.4063684
216579_at,0.575,0.4741468
216341_s_at,0.575,-0.4875319
210188_at,0.575,-0.5623733
207591_s_at,0.5752,-0.9699507
205437_at,0.5758,-0.4625111
208671_at,0.5759,1.1720151
215903_s_at,0.5759,-0.6557883
219287_at,0.576,-0.3926456
217096_at,0.576,-0.3686873
214339_s_at,0.576,-0.9388689
203109_at,0.576,-0.4103967
212505_s_at,0.576,0.4005543
220150_s_at,0.576,-0.5027591
213273_at,0.576,-0.346886
210037_s_at,0.576,-0.5579777
201513_at,0.576,0.4267773
214341_at,0.576,0.5340878
214480_at,0.576,-0.7543378
211738_x_at,0.576,0.5115344
201882_x_at,0.576,-0.381307
206761_at,0.576,0.7470547
212635_at,0.576,0.4592332
221966_at,0.576,-0.6990736
210658_s_at,0.576,0.5936601
205891_at,0.576,-0.4462089
219093_at,0.576,-0.8159976
216889_s_at,0.576,0.5062492
220225_at,0.576,-0.4397638
219072_at,0.576,-0.3877757
203548_s_at,0.576,-1.6823389
201268_at,0.5763,0.8329243
211666_x_at,0.5764,0.3939314
201038_s_at,0.5764,1.2955905
221142_s_at,0.5767,-0.3516409
49049_at,0.5767,-0.4244896
217865_at,0.5767,-0.6536329
201426_s_at,0.5767,-1.0187041
219002_at,0.5767,0.5906988
203390_s_at,0.5767,-0.3535825
213768_s_at,0.5768,0.4695009
207232_s_at,0.5768,-0.4860619
202150_s_at,0.5768,-0.4873518
208267_at,0.5768,0.7656911
212580_at,0.5768,-0.5434575
201948_at,0.5768,0.4559926
221311_x_at,0.5768,-1.1424689
203317_at,0.5768,0.3401928
208046_at,0.5768,-0.3517477
203026_at,0.5768,0.3510398
201963_at,0.5769,-1.9969548
207327_at,0.5769,-0.4494472
218625_at,0.5775,-0.6712177
216515_x_at,0.5775,0.5661292
218483_s_at,0.5777,-0.390794
200075_s_at,0.5779,0.6312576
215510_at,0.578,0.7087723
207423_s_at,0.578,-0.3645824
215733_x_at,0.578,-0.5365828
37170_at,0.5782,1.0872896
204475_at,0.5783,-0.8727655
44790_s_at,0.5785,0.6285153
213138_at,0.5785,0.6585193
211609_x_at,0.5785,0.7908982
220400_at,0.5785,-0.4789228
211908_x_at,0.5785,-0.5707484
216857_at,0.5785,-0.6200364
215066_at,0.5785,-0.8120018
214137_at,0.5785,0.4644878
209396_s_at,0.5785,-0.6162972
214609_at,0.5785,-0.6413011
221098_x_at,0.5785,-0.5208452
201319_at,0.5785,0.4302428
201091_s_at,0.5785,1.0501626
210199_at,0.5785,-0.9806325
215765_at,0.5785,-0.4165009
219194_at,0.5785,-0.4414178
210751_s_at,0.5787,-0.5279753
211686_s_at,0.5788,0.3567125
201514_s_at,0.5788,-0.3922578
201164_s_at,0.5788,0.590612
212372_at,0.5788,-0.3410878
219897_at,0.5788,-0.486792
212810_s_at,0.5788,0.3256667
222239_s_at,0.5788,0.6203047
213170_at,0.5788,-0.3619073
218940_at,0.5788,0.9878509
209742_s_at,0.5791,-0.5262637
214477_at,0.5791,-0.5236982
204416_x_at,0.5791,-0.4197079
221712_s_at,0.5791,0.4641898
218475_at,0.5793,0.5845113
209784_s_at,0.5793,0.5358469
208239_at,0.5793,-0.3366737
205464_at,0.5793,-0.5689848
206859_s_at,0.5793,-0.7096838
203288_at,0.5793,0.4879329
219209_at,0.5793,0.7199289
213530_at,0.5793,0.5047346
204323_x_at,0.5793,-0.5119486
222313_at,0.5793,0.4280166
219445_at,0.5793,0.35835
205167_s_at,0.5794,0.716687
221417_x_at,0.5794,-0.5252553
206895_at,0.5794,-0.66486
208479_at,0.5794,0.7335804
203876_s_at,0.5794,-0.424426
205826_at,0.5794,-0.3561853
207636_at,0.5794,-0.5505653
205624_at,0.5794,-0.433084
219020_at,0.5794,-0.5518063
217664_at,0.5794,0.9127368
204715_at,0.5794,0.4549147
216355_at,0.5794,0.5678096
219999_at,0.5794,0.7962773
209187_at,0.5796,0.3735764
201468_s_at,0.5796,0.8865574
203840_at,0.5797,1.0402347
215913_s_at,0.58,-0.3685129
220243_at,0.5801,-0.4480551
216901_s_at,0.5801,-0.7981143
205880_at,0.5801,-0.3543073
211831_s_at,0.5801,-0.4316358
202723_s_at,0.5801,-0.6084257
220973_s_at,0.5801,-0.4398003
217698_at,0.5804,-1.2967553
217561_at,0.5804,-0.4309745
217592_at,0.5804,-0.7803825
212896_at,0.5804,0.3523696
215633_x_at,0.5804,-0.5575724
222358_x_at,0.5804,0.8424702
218238_at,0.5805,1.1114587
59644_at,0.5805,0.8280622
204264_at,0.5805,0.7317823
206654_s_at,0.5805,0.6938923
213220_at,0.5805,0.5007578
216012_at,0.5805,-0.3960029
210842_at,0.5805,-0.433685
208467_at,0.5805,-0.5138658
209612_s_at,0.5805,-0.9498708
216226_at,0.5805,-0.60576
211361_s_at,0.5805,-0.3364828
212695_at,0.5805,-0.4324815
219563_at,0.5805,-0.4076821
212732_at,0.5805,-0.3533006
204537_s_at,0.5805,-0.7324397
221295_at,0.5805,-0.6536478
209777_s_at,0.5805,-0.4883377
201170_s_at,0.5805,0.404967
204391_x_at,0.5805,0.3887363
213687_s_at,0.5805,0.4734636
210383_at,0.5805,-0.7939693
55081_at,0.5805,0.6957522
210701_at,0.5805,-0.4309839
208484_at,0.5805,-0.4668974
205888_s_at,0.5805,-0.7006238
206638_at,0.5805,-0.6629881
215323_at,0.5805,-0.5985348
213718_at,0.5805,0.7225653
AFFX-HSAC07/X00351_3_at,0.5805,0.4224845
216129_at,0.5805,-0.371446
213784_at,0.5805,-0.5425386
200703_at,0.5805,0.6559574
221761_at,0.5805,0.4476996
221114_at,0.5805,-0.3928331
200763_s_at,0.5805,0.3847606
203924_at,0.5805,-0.5083826
204343_at,0.5805,0.9688734
207697_x_at,0.5805,-0.6010751
217895_at,0.5805,0.6234654
209541_at,0.5805,-0.4326806
206243_at,0.5805,-1.0756183
204574_s_at,0.5805,-0.3540641
221153_s_at,0.5805,0.5693674
219851_at,0.5805,-0.4959919
213721_at,0.5805,0.8743418
220463_at,0.5805,-0.6576567
207827_x_at,0.5805,-0.3686768
219760_at,0.5805,-1.1545975
209053_s_at,0.5805,-0.4411265
213816_s_at,0.5805,-0.3458353
205286_at,0.5805,0.6216846
200099_s_at,0.5805,0.4028628
202421_at,0.5805,0.4048538
206372_at,0.5805,-0.6401324
214679_x_at,0.5805,-0.5844651
216880_at,0.5805,-0.8215369
204266_s_at,0.5805,0.9380358
219328_at,0.5805,0.3825865
208225_at,0.5805,-0.6200801
210335_at,0.5805,-0.4243353
202122_s_at,0.5805,-0.5758734
207758_at,0.5805,-0.3881156
219643_at,0.5805,-0.8189024
217423_at,0.5805,-0.4868721
210801_at,0.5805,-0.4860967
211579_at,0.5805,0.7368856
211411_at,0.5805,0.4518405
209887_at,0.5805,-0.3653368
218481_at,0.5805,-0.7450246
216806_at,0.5805,-0.3641289
216941_s_at,0.5806,0.7099661
213752_at,0.5806,-0.4979517
218661_at,0.5806,-0.7085453
216788_at,0.5806,-0.3756831
217601_at,0.5806,-0.5832341
212057_at,0.5806,0.595195
213539_at,0.5806,-0.4848622
203104_at,0.5806,0.4520891
218555_at,0.5809,0.4361386
215383_x_at,0.5809,0.3779702
38487_at,0.5809,-0.4606541
212164_at,0.5809,0.4731732
205209_at,0.5809,0.6296361
215413_at,0.581,-0.4635908
214646_at,0.581,0.4996214
201741_x_at,0.581,-0.4037998
213661_at,0.581,-0.5275854
222072_at,0.581,-0.4560373
213833_x_at,0.581,-0.4670468
206040_s_at,0.5811,-0.5096578
209920_at,0.5811,-0.8917786
217710_x_at,0.5813,-0.4027262
220998_s_at,0.5813,-0.8060041
200929_at,0.5813,-0.4541065
212196_at,0.5817,1.0999291
216561_x_at,0.5817,-0.437795
201366_at,0.5817,0.9728038
222045_s_at,0.5819,-0.3788754
212166_at,0.5819,-0.4382845
211461_at,0.5819,-0.4424396
214734_at,0.5819,0.3290747
201918_at,0.582,0.5685069
215422_at,0.5822,-0.4746327
219229_at,0.5822,0.9358262
209334_s_at,0.5822,-0.3316597
211381_x_at,0.5822,-0.6333542
211783_s_at,0.5822,0.3988338
218496_at,0.5822,-1.1185886
202652_at,0.5822,-0.4368293
205600_x_at,0.5822,-0.3170765
209333_at,0.5822,-0.4755626
203414_at,0.5822,-0.5345005
210629_x_at,0.5822,-0.3529607
216800_at,0.5822,-0.3599296
207671_s_at,0.5822,-0.4529928
208691_at,0.5822,0.5194306
207706_at,0.5822,-0.9360555
212212_s_at,0.5822,0.5669923
218405_at,0.5822,-0.8279019
217029_at,0.5822,-0.5086672
205475_at,0.5822,-0.4021111
221953_s_at,0.5822,-0.5415359
215557_at,0.5822,0.527828
222123_s_at,0.5822,-1.0654934
202113_s_at,0.5822,0.9406787
205575_at,0.5822,-0.3674936
212384_at,0.5822,0.6146784
202473_x_at,0.5822,-0.416181
203490_at,0.5822,-0.4235991
204663_at,0.5822,-0.7892567
203364_s_at,0.5822,0.5481117
214520_at,0.5822,-0.3971515
203655_at,0.5822,0.4649706
202763_at,0.5822,0.5923185
209725_at,0.5822,0.4856633
205674_x_at,0.5822,-0.4980627
218622_at,0.5822,0.3746948
205187_at,0.5822,-0.4871332
218004_at,0.5822,0.9137528
205862_at,0.5822,0.8856659
209998_at,0.5822,-0.8541539
201222_s_at,0.5822,0.8869576
212360_at,0.5822,0.6996456
210043_at,0.5822,-0.5072166
218843_at,0.5822,-0.3442285
201019_s_at,0.5822,0.3902268
207068_at,0.5822,0.7254043
207625_s_at,0.5822,-0.4275867
201904_s_at,0.5824,0.5870702
217170_at,0.5825,0.5799246
221264_s_at,0.5827,0.5944901
211156_at,0.5828,-0.4798341
201683_x_at,0.5831,-0.5743599
207072_at,0.5831,-0.5986239
218146_at,0.5831,0.5703973
220095_at,0.5831,-0.3906507
200652_at,0.5832,0.6826403
206187_at,0.5835,-0.43966
214696_at,0.5835,-0.4838466
36552_at,0.5837,-0.6637816
214992_s_at,0.5837,-0.7226529
211851_x_at,0.584,-0.6648687
221485_at,0.584,0.8938888
221131_at,0.584,-0.7227818
201279_s_at,0.5842,-0.5574528
221803_s_at,0.5842,0.8121816
220755_s_at,0.5842,0.3474776
209676_at,0.5842,-0.4898354
205049_s_at,0.5842,-0.5795071
209088_s_at,0.5842,-0.4653771
219292_at,0.5843,-0.6124146
201877_s_at,0.5845,0.3515682
208994_s_at,0.5846,-0.6478735
201392_s_at,0.5846,-0.8052056
205715_at,0.5846,-0.3572799
220582_at,0.5846,-0.6510122
218124_at,0.5846,-0.521605
212792_at,0.5846,-0.5316857
207584_at,0.5846,-0.6982217
219791_s_at,0.5846,-0.5505001
